Pit_ID,Slope Angle,HS,Profile Depth,WL_Depth,ECT_Score,ECT_Propagation,ECT_NumTaps,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
fcdce1b2-e8cd-4c13-91cb-ba1f4ae8a33e,32,0.0,1490.0,1320.0,ECTN16,False,16,0.24487825679116798,167.29220945085524,457.8392068273454,10.004546254223401,2492.414169337284,1.3076934528316058,0.23140495867768596
dbb731d3-232a-4b02-97e5-237e51c6cea6,38,2800.0,1600.0,150.0,ECTN3,False,3,0.0008683803009797253,41.98270458219253,103.82179484505698,0.6301034509215213,716.0918103711595,1.534874241283968,0.06578947368421052
b4e6e9c6-8089-4ea2-8bd9-bab22e0e6cec,36,2010.0,2010.0,510.0,ECTN13,False,13,0.02635373917796973,140.30603734123213,268.8597888312852,3.217694858214103,1556.355079899821,1.8419896657133439,0.15594541910331383
921bb1d3-2290-42a7-8b5c-9aa71aa4a2ff,31,970.0,970.0,200.0,ECTN16,False,16,0.0031248764332427207,69.80139700817855,164.93384503325376,1.1652455748947939,966.2268340080902,2.272176014907644,0.14634146341463414
62a6ea8f-c75a-49f7-9796-575fc564dd8b,34,560.0,560.0,380.0,ECTN23,False,23,0.009800033504229925,57.81221009208473,149.46068489608137,2.054599902082155,1080.2270848371318,1.8575986982674622,0.3028720626631854
261b17e4-09bf-4395-a19e-66b46669cf01,34,1060.0,1060.0,120.0,ECTN18,False,18,0.0008484226124115224,28.402895527476502,70.57846327968167,0.6207774963859071,715.2489635615675,1.9955985573409545,0.36885245901639346
261b17e4-09bf-4395-a19e-66b46669cf01,34,1060.0,1060.0,310.0,ECTN22,False,22,0.006520426595380812,48.83167727556694,126.01184630051253,1.7016677179792108,999.7604070174856,1.8234438660841703,0.28434504792332266
3c290b2e-57eb-4dcb-9ea4-50ce697bc74f,31,1100.0,1100.0,450.0,ECTP22,True,22,0.039614963306131915,174.7251059998857,424.99337879968687,4.0205952165974095,2190.8492700382385,1.918466587050913,0.16017316017316016
45d2c308-051a-4732-957f-7e101a3768fc,34,2800.0,2000.0,420.0,ECTN28,False,28,0.00963756238690538,45.63948767541023,118.70862146428391,2.0942093098477645,1059.071159051809,2.270768977138224,0.07328605200945626
3c290b2e-57eb-4dcb-9ea4-50ce697bc74f,31,1100.0,1100.0,680.0,ECTP21,True,21,0.08960576208617363,194.257367434748,498.05727489894537,6.10949856496694,2405.549925430661,1.9594413565048,0.11477761836441894
7ba02f38-e697-4119-85b2-638420569210,41,1750.0,1750.0,520.0,ECTN23,False,23,0.026970446315769475,107.44580230801228,257.3422963062559,3.2567763658718993,1443.6901743826165,1.7370311474416278,0.31047619047619046
8343b7e5-9ca3-46ca-935c-3164686ce0f4,27,480.0,480.0,190.0,ECTN5,False,5,0.0019260429679742626,30.88937026718863,79.34771191105172,0.9556892288118637,738.2270675165506,1.8293339831676134,0.37823834196891193
